EdLevel,YearsCodePro,Country,Gender,ConvertedCompYearly
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Nigeria,Man,19241
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Albania,Man,19224
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Czech Republic,Man,19224
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Italy,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Peru,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Portugal,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Slovenia,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Slovenia,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Ecuador,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,France,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Greece,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Mexico,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Nepal,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Portugal,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Portugal,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Saudi Arabia,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Turkey,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Belarus,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Greece,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Spain,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,Brazil,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,France,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,France,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Greece,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",7,Greece,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Lithuania,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Montenegro,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Portugal,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Portugal,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Portugal,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Russian Federation,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Saudi Arabia,Man,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Serbia,Man,19200
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Italy,Man,19200
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5,Spain,Man,19200
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Serbia,Man,19200
Some college/university study without earning a degree,1,Saudi Arabia,Man,19200
Some college/university study without earning a degree,2,Greece,Man,19200
Some college/university study without earning a degree,3,Portugal,Man,19200
Some college/university study without earning a degree,5,Viet Nam,Man,19200
Some college/university study without earning a degree,5,Portugal,Man,19200
Some college/university study without earning a degree,5,Italy,Man,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Lithuania,Woman,19200
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",30,France,Woman,19200
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Greece,Man,19196
"Other doctoral degree (Ph.D., Ed.D., etc.)",4,Algeria,Man,19196
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,Italy,Man,19196
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Spain,Woman,19196
Some college/university study without earning a degree,3,Argentina,Man,19188
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Turkey,Man,19164
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Viet Nam,Man,19164
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Pakistan,Man,19152
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",12,India,Man,19152
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Malaysia,Man,19140
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,19139
Some college/university study without earning a degree,3,Serbia,Man,19124
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Bangladesh,Man,19104
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,19088
Some college/university study without earning a degree,2,Bulgaria,Man,19085
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Hungary,Man,19080
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Bahrain,Woman,19068
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,United States of America,Man,19000
Primary/elementary school,1,Republic of Korea,Man,18996
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Bulgaria,Woman,18972
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Paraguay,Woman,18972
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,South Africa,Man,18966
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,South Africa,Man,18960
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Kenya,Man,18960
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Taiwan,Man,18929
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",7,China,Man,18920
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Kenya,Man,18852
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,United Kingdom of Great Britain and Northern Ireland,Man,18846
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,United Kingdom of Great Britain and Northern Ireland,Man,18846
Some college/university study without earning a degree,2,United Kingdom of Great Britain and Northern Ireland,Man,18846
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Japan,Man,18816
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Chile,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Chile,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Pakistan,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Turkey,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Turkey,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Turkey,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Turkey,Man,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,Turkey,Man,18792
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Turkey,Man,18792
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",21,Turkey,Man,18792
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Turkey,Man,18792
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",20,Chile,Woman,18792
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Turkey,Man,18790
Some college/university study without earning a degree,5,Nigeria,Man,18756
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Hungary,Man,18744
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,18740
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Croatia,Man,18708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Russian Federation,Man,18708
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Russian Federation,Man,18708
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",8,Croatia,Man,18708
"Other doctoral degree (Ph.D., Ed.D., etc.)",19,Russian Federation,Man,18708
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Czech Republic,Man,18708
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,18701
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,18701
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,India,Man,18701
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Brazil,Man,18696
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Brazil,Man,18696
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Brazil,Man,18696
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",15,Brazil,Man,18696
Primary/elementary school,4,Brazil,Man,18696
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,Brazil,Man,18696
Some college/university study without earning a degree,3,Brazil,Man,18696
Some college/university study without earning a degree,7,Brazil,Man,18696
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Saudi Arabia,Man,18668
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Spain,Man,18663
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Tunisia,Man,18600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Poland,Man,18588
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,India,Man,18576
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,India,Man,18576
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18572
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Italy,Man,18552
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Italy,Man,18552
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Italy,Man,18552
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Portugal,Man,18552
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Portugal,Man,18552
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Italy,Man,18552
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10,Italy,Man,18552
Some college/university study without earning a degree,1,Belgium,Man,18552
Some college/university study without earning a degree,4,Ghana,Man,18516
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,"Iran, Islamic Republic of...",Man,18444
Some college/university study without earning a degree,4,Turkey,Man,18396
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Bulgaria,Man,18324
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Poland,Man,18312
Some college/university study without earning a degree,1,Poland,Man,18312
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Russian Federation,Man,18288
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Egypt,Man,18264
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Taiwan,Man,18252
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Taiwan,Man,18252
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Mexico,Man,18240
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Brazil,Man,18192
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,Brazil,Man,18192
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",7,Czech Republic,Man,18192
Some college/university study without earning a degree,4,India,Man,18185
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Georgia,Man,18165
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",9,Italy,Man,18129
Some college/university study without earning a degree,3,Spain,Man,18129
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Romania,Man,18120
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Viet Nam,Man,18120
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",20,Colombia,Man,18120
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",1,United Kingdom of Great Britain and Northern Ireland,Man,18096
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Kyrgyzstan,Man,18084
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Hungary,Man,18072
Some college/university study without earning a degree,3,Brazil,Man,18072
Some college/university study without earning a degree,5,Mexico,Man,18064
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,Mexico,Man,18060
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Mexico,Man,18060
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",14,Mexico,Man,18060
Some college/university study without earning a degree,2,Mexico,Man,18060
Some college/university study without earning a degree,6,Mexico,Man,18060
Some college/university study without earning a degree,7,Mexico,Man,18060
Some college/university study without earning a degree,2,Mexico,Man,18060
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,18056
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,India,Man,18056
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,India,Man,18056
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,India,Man,18056
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",15,India,Man,18056
Some college/university study without earning a degree,13,India,Man,18056
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,India,Man,18050
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Morocco,Man,18048
Primary/elementary school,7,Morocco,Man,18048
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Turkey,Man,18036
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Turkey,Man,18036
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Poland,Man,18036
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",9,Turkey,Man,18036
Some college/university study without earning a degree,2,Poland,Man,18036
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,China,Man,18024
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,China,Man,18024
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,China,Man,18024
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,China,Man,18024
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,China,Man,18024
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Colombia,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Pakistan,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Uzbekistan,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,"Venezuela, Bolivarian Republic of...",Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,"Venezuela, Bolivarian Republic of...",Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Ecuador,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Ethiopia,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,"Iran, Islamic Republic of...",Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,"Iran, Islamic Republic of...",Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,"Venezuela, Bolivarian Republic of...",Man,18000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Lebanon,Man,18000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,El Salvador,Man,18000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Lebanon,Man,18000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Ukraine,Man,18000
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Ukraine,Man,18000
Primary/elementary school,4,Argentina,Man,18000
Some college/university study without earning a degree,3,Cuba,Man,18000
Some college/university study without earning a degree,12,Nicaragua,Man,18000
Some college/university study without earning a degree,4,"Venezuela, Bolivarian Republic of...",Man,18000
Some college/university study without earning a degree,6,"Venezuela, Bolivarian Republic of...",Man,18000
Some college/university study without earning a degree,8,Panama,Man,18000
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Serbia,Man,17976
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,India,Man,17952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Pakistan,Man,17952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Pakistan,Man,17952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Pakistan,Man,17952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",9,Pakistan,Man,17952
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,India,Man,17952
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",4,Pakistan,Man,17952
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,Pakistan,Man,17952
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,France,Man,17916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Greece,Man,17916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Greece,Man,17916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",12,Italy,Man,17916
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",6,Greece,Man,17916
"Other doctoral degree (Ph.D., Ed.D., etc.)",11,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Portugal,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",6,Italy,Man,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,Slovakia,Man,17916
Some college/university study without earning a degree,2,Germany,Man,17916
Some college/university study without earning a degree,4,Italy,Man,17916
Some college/university study without earning a degree,2,Kosovo,Man,17916
Some college/university study without earning a degree,3,Portugal,Man,17916
Some college/university study without earning a degree,1,Uruguay,Man,17916
Some college/university study without earning a degree,6,Greece,Man,17916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Slovenia,Woman,17916
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",8,Saudi Arabia,Woman,17916
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Costa Rica,Man,17880
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",1,Ukraine,Man,17868
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Croatia,Man,17856
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Croatia,Man,17856
Some college/university study without earning a degree,9,Belarus,Man,17772
Some college/university study without earning a degree,9,Belarus,Man,17772
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Poland,Man,17760
Some college/university study without earning a degree,2,Poland,Woman,17760
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Bangladesh,Man,17736
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Bangladesh,Man,17736
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",13,Iraq,Man,17676
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Russian Federation,Man,17664
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",10,India,Man,17656
Some college/university study without earning a degree,5,Rwanda,Man,17648
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Egypt,Man,17616
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,Colombia,Man,17613
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,United States of America,Man,17600
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Spain,Man,17596
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Thailand,Man,17568
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Thailand,Man,17568
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Sri Lanka,Man,17568
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Colombia,Man,17508
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Poland,Man,17484
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Poland,Man,17484
Some college/university study without earning a degree,5,Mexico,Man,17481
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Mexico,Man,17460
Some college/university study without earning a degree,6,Mexico,Man,17460
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Pakistan,Man,17455
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Brazil,Man,17450
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",8,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,Brazil,Man,17448
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",16,Brazil,Man,17448
"Other doctoral degree (Ph.D., Ed.D., etc.)",16,Brazil,Man,17448
Some college/university study without earning a degree,1,Brazil,Man,17448
Some college/university study without earning a degree,1,Brazil,Man,17448
Some college/university study without earning a degree,2,Brazil,Man,17448
Some college/university study without earning a degree,5,Brazil,Man,17448
Some college/university study without earning a degree,2,Bolivia,Man,17448
Some college/university study without earning a degree,4,Brazil,Man,17448
Some college/university study without earning a degree,3,South Africa,Man,17448
Some college/university study without earning a degree,16,Brazil,Man,17448
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Hungary,Man,17412
Some college/university study without earning a degree,7,Hungary,Man,17412
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",10,India,Man,17411
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",14,Chile,Man,17352
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",14,Chile,Man,17352
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",5,India,Man,17347
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Nigeria,Man,17317
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Nigeria,Man,17316
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Nigeria,Man,17316
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",6,Nigeria,Man,17316
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Turkey,Man,17292
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Turkey,Man,17292
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",9,Turkey,Man,17292
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Greece,Man,17280
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,Greece,Man,17280
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",2,Portugal,Man,17280
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",3,Italy,Man,17280
Some college/university study without earning a degree,3,Italy,Man,17280
Some college/university study without earning a degree,3,Spain,Man,17280
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Viet Nam,Man,17261
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Philippines,Man,17220
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Bangladesh,Man,17196
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",11,Brazil,Man,17196
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",10,Bosnia and Herzegovina,Man,17196
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Argentina,Man,17172
Some college/university study without earning a degree,2,Argentina,Man,17172
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,17153
"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",2,Czech Republic,Man,17148
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,17131
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Poland,Man,17100
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Greece,Man,17063
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Spain,Man,17063
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",1,Spain,Man,17063
"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",3,Spain,Man,17063
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",2,Kazakhstan,Man,17052
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,Bangladesh,Man,17052
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",3,Kazakhstan,Man,17052
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",4,India,Man,17028
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",5,India,Man,17028
"Bachelor's degree (B.A., B.S., B.Eng., etc.)",7,India,Man,17028
Some college/university study without earning a degree,2,India,Man,17028
Some college/university study without earning a degree,2,India,Man,17028
